331082,"BALACA DE GATO",'-1,COLOR,"NEGRO, GRIS",1,0,,,,,
331086,"BALACA DE GATO - NEGRO",'-1,COLOR,NEGRO,,0,,,,,
331094,"BALACA DE GATO - GRIS",'-1,COLOR,GRIS,,0,,,,,
331122,"SOMBRA BLOOMING UP",'-1,,,,,,,,,
331126,"SOMBRA PEACH",1,Marca,,0,0,,,,,
336141,"BALACA CONEJO",1,MARCA,GENERICO,1,1,,,,,
336148,"BALACA MOÑO",'-1,,,,,,,,,
336629,"BROW SOLUTION -SOMBRA LIQUIDA PARA CEJAS",1,TONO,"LIGHT, MEDIUM, DARK",0,0,,,,,
336634,"BROW SOLUTION -SOMBRA LIQUIDA PARA CEJAS",1,,,,,,,,,
336635,"BROW SOLUTION -SOMBRA LIQUIDA PARA CEJAS",1,,,,,,,,,
336636,"BROW SOLUTION -SOMBRA LIQUIDA PARA CEJAS",1,,,,,,,,,
336640,"PESTAÑINA TRÓPICO CURVA & VOLUME NUDE",1,Marca,,0,0,,,,,
336648,"PESTAÑINA TRÓPICO VOLUME EXTENTION SALMÓN",1,Marca,,0,0,,,,,
336837,"PRIMER FACIAL SKIN PERFECT",1,Marca,,0,0,,,,,
336858,"PESTAÑINA TRÓPICO EXTRA VOLUME VERDE MENTA",'-1,,,,,,,,,
336862,"PESTAÑINA TRÓPICO CURL & VOLUME VERDE",'-1,,,,,,,,,
337085,"BROCHA PARA MASCARILLA HOLY",'-1,,,,,,,,,
337324,"SOMBRA SOFT NUDE PALETTE",'-1,,,,,,,,,
337352,"PALETA FACE KIT BUTTERFLY",1,Marca,,0,0,,,,,
337419,"CORRECTOR FEELS",1,TONO,"CHANTILLY 10, PUDIM 20, MEL 30, CASTANHA 20, AMENDOA 30, CARAMELO 50",0,0,,,,,
337421,"CORRECTOR FEELS",0,,,,,,,,,
337422,"CORRECTOR FEELS",0,,,,,,,,,
337423,"CORRECTOR FEELS",0,,,,,,,,,
337424,"CORRECTOR FEELS",0,,,,,,,,,
337425,"CORRECTOR FEELS",0,,,,,,,,,
337426,"CORRECTOR FEELS",1,,,,,,,,,
337633,"AGUA MICELAR GARNIER SKINACTIVE 400ML",1,MARCA,GARNIER,1,1,,,,,
339063,"LABIALES MATTE FEELS G3",1,TONO,"365, 366, 364, 365, 366, 367, 368, 369, 370",0,0,,,,,
339071,"LABIALES MATTE FEELS G3",0,,,,,,,,,
339072,"LABIALES MATTE FEELS G3",1,,,,,,,,,
339073,"LABIALES MATTE FEELS G3",1,,,,,,,,,
339074,"LABIALES MATTE FEELS G3",1,,,,,,,,,
339075,"LABIALES MATTE FEELS G3",0,,,,,,,,,
339076,"LABIALES MATTE FEELS G3",1,,,,,,,,,
